employee_id,age,gender,department,job_role,years_experience,years_at_company,years_since_last_promotion,monthly_salary,annual_salary,job_satisfaction,work_life_balance,performance_rating,overtime,commute_distance_km,marital_status,education_field,attrition
1772,34,Male,HR,Recruiter,6,1,1,4480,53700,2,3,3,No,5.9,Divorced,Engineering,No
1773,37,Male,Finance,Accountant,12,1,0,8200,98400,4,4,3,Yes,7.1,Single,Marketing,No
1774,31,Female,Sales,Sales Executive,14,1,0,6500,78000,4,4,2,Yes,3.1,Married,Business,No
1775,27,Female,Engineering,QA Engineer,2,0,0,6230,74800,1,4,3,No,6.6,Single,Business,Yes
1776,32,Male,Finance,Finance Manager,11,1,1,7960,95500,4,2,2,No,4.7,Married,Other,No
1777,41,Male,Sales,Account Manager,6,3,2,6270,75200,1,1,3,No,1.0,Married,Engineering,Yes
1778,32,Female,Marketing,Marketing Associate,2,0,0,5190,62300,1,2,3,No,1.0,Married,Business,Yes
1779,20,Female,Customer Support,Support Associate,0,0,0,3530,42400,1,2,1,Yes,21.9,Single,HR,Yes
1780,34,Female,HR,HR Executive,2,2,2,4680,56200,4,4,3,Yes,4.1,Single,HR,No
1781,38,Female,Engineering,Senior Engineer,4,4,1,8280,99400,4,2,3,No,6.3,Married,Engineering,No
1782,31,Female,Sales,Account Manager,15,0,0,7720,92700,2,3,3,Yes,10.7,Married,Business,Yes
1783,38,Female,Sales,Sales Executive,5,5,0,3780,45400,3,4,1,Yes,7.7,Married,Business,Yes
1784,42,Male,Finance,Finance Manager,2,2,0,6380,76600,4,3,3,No,3.9,Single,Engineering,No
1785,37,Male,Finance,Finance Manager,11,8,0,5580,66900,3,4,4,Yes,3.9,Single,Other,No
1786,30,Female,Sales,Account Manager,13,0,0,7470,89600,2,3,3,No,1.8,Married,HR,No
1787,37,Female,HR,HR Executive,2,2,2,4680,56200,3,1,2,No,2.8,Married,Business,No
1788,42,Male,Customer Support,Support Lead,14,3,3,5330,64000,3,3,3,Yes,4.7,Single,Engineering,Yes
1789,21,Female,Customer Support,Support Manager,1,1,0,3580,43000,2,2,4,No,1.2,Single,Engineering,Yes
1790,38,Female,Engineering,Software Engineer,8,2,0,8180,98100,3,1,3,No,3.5,Married,Business,No
1791,46,Female,Customer Support,Support Associate,10,0,0,4320,51800,3,4,4,No,12.1,Married,Business,No
1792,44,Male,Sales,Sales Manager,9,1,0,4880,58500,3,3,3,No,4.5,Single,Engineering,Yes
1793,23,Female,Marketing,Marketing Manager,5,0,0,5040,60500,2,1,2,No,5.0,Divorced,Other,Yes
1794,29,Female,Finance,Financial Analyst,6,1,1,7650,91800,1,2,4,No,12.4,Divorced,Engineering,No
1795,22,Male,Engineering,QA Engineer,12,4,1,8800,105600,3,4,3,No,1.6,Divorced,Other,No
1796,28,Male,Engineering,Software Engineer,7,5,3,7810,93700,4,3,3,No,9.3,Single,Engineering,No
1797,27,Male,Engineering,Software Engineer,6,0,0,6480,77800,1,2,2,No,5.8,Divorced,Engineering,No
1798,36,Female,Sales,Account Manager,12,1,1,6350,76200,3,3,3,No,9.1,Married,Business,Yes
1799,41,Female,Engineering,Engineering Manager,11,7,2,9450,113400,4,3,4,No,9.8,Married,Business,No
1800,41,Male,Engineering,Senior Engineer,14,0,0,8800,105600,3,2,3,No,1.7,Married,Engineering,Yes
1801,23,Male,HR,HR Executive,5,1,0,4950,59400,3,4,3,No,13.5,Single,Marketing,No
1802,43,Male,Engineering,Senior Engineer,6,4,1,8750,105000,4,3,2,Yes,9.2,Married,Engineering,No
1803,38,Female,Engineering,Engineering Manager,6,4,0,7980,95700,4,3,2,No,4.6,Single,HR,No
1804,37,Female,Engineering,Software Engineer,7,1,0,7280,87300,4,3,4,No,31.6,Married,Engineering,No
1805,20,Male,HR,HR Manager,12,0,0,5250,63000,1,3,3,No,1.5,Married,Business,Yes
1806,34,Male,Sales,Sales Manager,14,0,0,7250,87000,1,3,4,No,1.0,Single,Business,Yes
1807,35,Female,Customer Support,Support Lead,10,0,0,3250,39000,3,3,3,Yes,2.5,Married,Engineering,Yes
1808,29,Male,Customer Support,Support Manager,14,11,2,5230,62800,2,3,3,Yes,1.0,Married,Business,No
1809,41,Male,Customer Support,Support Manager,16,4,2,5620,67500,1,2,2,No,9.3,Married,Marketing,Yes
1810,33,Male,HR,Recruiter,5,5,4,4590,55100,3,3,3,Yes,9.8,Married,Business,No
1811,51,Male,Marketing,Marketing Associate,8,0,0,5490,65900,4,3,4,No,4.0,Single,HR,No
1812,38,Female,HR,HR Executive,7,2,2,4580,54900,1,3,3,Yes,1.5,Married,Other,Yes
1813,25,Male,Sales,Sales Manager,2,2,2,4580,54900,4,2,4,Yes,2.5,Single,Engineering,No
1814,38,Male,Finance,Finance Manager,9,9,3,6920,83100,4,4,3,No,2.8,Married,Engineering,No
1815,47,Male,Marketing,Content Specialist,7,5,0,5250,63000,3,4,3,No,2.4,Single,Business,No
1816,45,Female,Engineering,Software Engineer,0,0,0,7190,86300,1,4,2,No,5.2,Married,Engineering,No
1817,23,Female,Finance,Accountant,6,0,0,4870,58400,4,2,3,No,1.0,Married,Engineering,No
1818,43,Female,Engineering,Engineering Manager,4,3,2,8020,96200,4,3,4,Yes,8.0,Married,HR,No
1819,53,Male,Finance,Financial Analyst,5,3,0,5620,67500,1,2,2,No,8.5,Married,HR,No
1820,37,Male,Sales,Sales Executive,5,5,0,4730,56800,1,4,3,No,20.4,Divorced,Other,No
1821,52,Female,Customer Support,Support Associate,0,0,0,3360,40300,2,2,1,No,1.3,Single,Business,Yes
1822,40,Female,Finance,Financial Analyst,10,6,1,7280,87400,3,3,2,Yes,7.9,Divorced,Marketing,No
1823,29,Male,Finance,Finance Manager,2,2,0,5950,71400,2,4,2,No,2.5,Single,Engineering,No
1824,38,Male,Finance,Accountant,11,3,0,6580,78900,3,3,4,No,10.6,Single,Business,No
1825,42,Male,Marketing,Marketing Manager,0,0,0,4050,48600,4,4,3,No,13.1,Divorced,Engineering,Yes
1826,20,Male,Engineering,Software Engineer,9,4,0,7330,88000,3,4,3,No,23.2,Single,HR,No
1827,44,Male,Sales,Account Manager,7,2,0,5840,70100,3,2,4,No,24.4,Single,Business,Yes
1828,45,Male,Engineering,Engineering Manager,2,0,0,7120,85500,4,3,2,Yes,1.0,Married,Engineering,Yes
1829,51,Female,Engineering,Engineering Manager,5,1,1,5580,67000,2,2,3,No,1.9,Married,Marketing,No
1830,25,Male,Finance,Financial Analyst,9,1,1,6900,82800,2,3,2,No,31.7,Divorced,Engineering,Yes
1831,34,Male,Customer Support,Support Manager,0,0,0,3720,44700,4,2,3,No,1.1,Single,Business,Yes
1832,20,Female,Customer Support,Support Associate,10,0,0,3830,46000,3,2,4,No,5.1,Married,Other,No
1833,24,Female,Sales,Sales Executive,12,1,0,5950,71400,3,4,3,No,18.4,Married,Engineering,No
1834,26,Female,Customer Support,Support Associate,2,0,0,3650,43800,1,2,4,No,6.1,Single,Other,Yes
1835,48,Female,Engineering,QA Engineer,7,7,0,8250,99000,4,1,4,Yes,9.9,Married,Business,No
1836,20,Male,Marketing,Content Specialist,5,2,1,5760,69100,1,2,4,No,1.0,Single,Marketing,Yes
1837,44,Male,Engineering,Senior Engineer,3,0,0,6810,81700,4,3,3,No,8.1,Single,Other,No
1838,20,Male,Engineering,Engineering Manager,4,4,0,7350,88200,3,1,3,No,2.5,Divorced,Business,No
1839,44,Male,Sales,Account Manager,9,1,0,5220,62700,2,1,3,Yes,7.9,Married,HR,Yes
1840,50,Male,Marketing,Content Specialist,6,3,0,5690,68300,3,2,3,No,2.3,Single,Marketing,No
1841,25,Male,Customer Support,Support Manager,10,3,1,4460,53500,2,4,3,No,21.3,Single,Other,No
1842,20,Male,Engineering,QA Engineer,10,3,2,6790,81500,4,3,4,Yes,4.4,Married,Other,No
1843,33,Female,Sales,Sales Manager,10,1,0,6180,74100,4,1,3,Yes,1.1,Single,Business,Yes
1844,52,Female,HR,HR Manager,7,6,0,5130,61600,1,2,4,Yes,11.0,Married,Business,No
1845,34,Female,Marketing,Marketing Associate,1,1,1,5800,69600,4,3,4,No,1.7,Married,Business,No
1846,28,Male,HR,Recruiter,2,2,0,4990,59900,4,3,4,No,1.3,Single,Business,No
1847,33,Male,Finance,Financial Analyst,13,0,0,6370,76400,4,2,3,No,7.7,Married,Engineering,No
1848,20,Male,HR,HR Executive,11,2,0,5280,63400,2,1,2,No,5.7,Single,HR,No
1849,38,Male,HR,HR Executive,2,2,2,4490,53900,2,3,4,No,11.4,Single,Business,No
1850,39,Female,Engineering,Engineering Manager,8,8,2,5850,70200,3,3,1,No,25.8,Married,Marketing,No
1851,41,Female,Engineering,Engineering Manager,2,2,2,7100,85200,4,4,2,No,20.3,Single,Business,No
1852,25,Male,Engineering,Software Engineer,2,1,1,7110,85300,2,2,4,No,9.8,Single,Other,Yes
1853,34,Male,Engineering,Engineering Manager,1,1,1,7910,94900,3,4,4,Yes,27.7,Married,Engineering,Yes
1854,52,Female,Sales,Sales Manager,7,7,1,5810,69700,3,2,4,No,4.3,Single,Engineering,No
1855,26,Male,Customer Support,Support Lead,13,4,1,5020,60200,4,3,2,No,1.5,Married,Engineering,No
1856,39,Female,Engineering,QA Engineer,15,1,1,11600,139200,3,4,4,No,4.1,Married,HR,No
1857,41,Male,Customer Support,Support Lead,12,0,0,4220,50600,3,4,3,No,19.2,Single,Engineering,Yes
1858,21,Female,Finance,Accountant,9,1,0,7290,87500,4,2,3,Yes,11.1,Single,Marketing,Yes
1859,29,Female,Finance,Financial Analyst,13,1,1,7320,87900,1,3,4,No,21.7,Married,HR,Yes
1860,38,Female,Engineering,QA Engineer,10,2,0,7330,88000,1,3,1,No,2.0,Single,Engineering,Yes
1861,37,Male,Customer Support,Support Lead,6,1,1,4230,50800,4,3,3,No,1.8,Single,Engineering,No
1862,23,Female,Customer Support,Support Lead,15,2,0,5980,71800,3,3,4,No,7.1,Married,Business,No
1863,33,Female,Customer Support,Support Manager,4,4,3,3250,39000,4,2,2,No,2.7,Married,Other,No
1864,20,Female,Sales,Account Manager,0,0,0,4560,54700,4,2,3,No,1.9,Married,Engineering,No
1865,43,Male,Marketing,Marketing Associate,15,3,2,7320,87800,4,1,4,No,10.3,Single,Other,No
1866,40,Male,Engineering,Senior Engineer,6,4,1,9520,114200,3,4,2,No,2.9,Single,Marketing,No
1867,27,Male,HR,Recruiter,12,12,0,6590,79100,3,4,3,Yes,6.4,Married,Marketing,No
1868,32,Male,Sales,Sales Manager,3,3,0,4320,51900,2,4,2,Yes,2.4,Divorced,Other,No
1869,42,Male,Finance,Accountant,0,0,0,4910,58900,2,3,3,No,4.5,Married,Other,No
1870,39,Female,Marketing,Content Specialist,6,1,1,5180,62200,3,2,3,Yes,2.2,Married,HR,Yes
1871,20,Female,Engineering,QA Engineer,7,0,0,8500,102000,3,4,4,No,5.8,Married,Other,No
1872,39,Male,Engineering,Engineering Manager,2,1,1,5420,65000,1,3,2,Yes,18.4,Divorced,HR,Yes
1873,25,Female,Sales,Sales Manager,10,0,0,5350,64200,3,3,3,No,1.0,Married,Other,Yes
1874,20,Male,Finance,Accountant,15,4,0,7250,87000,3,3,3,No,1.9,Married,HR,No
1875,22,Female,Engineering,Senior Engineer,3,3,2,8410,100900,4,1,3,No,21.6,Single,Other,No
1876,32,Female,Marketing,Marketing Associate,3,3,3,5560,66700,2,1,4,No,4.4,Single,Business,No
1877,47,Male,Sales,Sales Manager,2,2,0,3810,45700,3,4,3,No,15.0,Married,Business,No
1878,40,Male,Marketing,Content Specialist,6,6,3,5420,65000,3,3,3,No,2.3,Single,Marketing,No
1879,28,Male,Engineering,Engineering Manager,11,1,1,7420,89000,3,3,4,No,7.8,Married,HR,No
1880,29,Female,Sales,Sales Executive,5,0,0,5160,61900,4,3,2,No,8.8,Married,Marketing,No
1881,24,Male,Finance,Accountant,0,0,0,5030,60400,4,4,3,No,1.6,Single,Engineering,No
1882,32,Male,Engineering,Software Engineer,16,5,2,9590,115100,4,3,3,No,1.0,Married,Business,No
1883,39,Female,Sales,Account Manager,7,6,0,5500,66000,3,2,2,No,6.0,Single,Business,No
1884,41,Male,HR,HR Manager,13,1,1,5880,70600,4,3,2,No,11.4,Divorced,HR,No
1885,40,Male,HR,HR Executive,3,2,2,4740,56900,3,3,3,No,5.3,Married,Engineering,No
1886,38,Female,HR,Recruiter,5,0,0,4010,48100,3,4,2,Yes,7.7,Married,HR,No
1887,40,Female,Finance,Financial Analyst,12,0,0,6230,74800,1,4,4,Yes,2.1,Divorced,Marketing,Yes
1888,42,Male,Sales,Account Manager,4,4,0,5490,65900,3,4,2,No,5.6,Married,Other,Yes
1889,28,Female,Sales,Account Manager,9,0,0,5500,66000,3,3,3,No,1.1,Married,Business,Yes
1890,32,Female,Engineering,Engineering Manager,1,1,0,7660,91900,3,2,3,Yes,9.7,Single,Business,No
1891,44,Female,Marketing,Content Specialist,14,12,1,8020,96200,3,4,3,No,2.5,Single,Business,No
1892,54,Male,Engineering,QA Engineer,0,0,0,6780,81300,2,3,4,No,2.4,Single,Business,No
1893,38,Male,Customer Support,Support Associate,8,2,0,3910,46900,3,3,3,No,3.4,Married,Business,No
1894,32,Male,Finance,Financial Analyst,9,0,0,6730,80800,4,3,3,No,4.4,Married,Other,No
1895,29,Male,Marketing,Marketing Manager,15,15,3,7570,90800,3,2,3,Yes,10.2,Married,Marketing,Yes
1896,32,Female,Engineering,QA Engineer,1,1,1,7230,86800,4,3,3,No,8.6,Married,Business,No
1897,34,Female,Marketing,Marketing Associate,2,2,2,3780,45300,4,4,3,Yes,35.2,Married,Marketing,No
1898,41,Male,Marketing,Content Specialist,11,6,1,6350,76200,3,3,3,No,18.4,Married,Other,No
1899,20,Male,Finance,Financial Analyst,14,5,4,8030,96400,2,2,3,Yes,1.9,Married,Engineering,Yes
1900,29,Female,Sales,Sales Executive,2,1,1,5070,60800,4,3,4,Yes,4.3,Married,Other,No
1901,29,Female,Customer Support,Support Associate,8,0,0,4620,55500,3,4,2,No,8.6,Married,Marketing,No
1902,40,Male,Customer Support,Support Manager,0,0,0,2790,33500,3,3,3,No,16.9,Divorced,Engineering,Yes
1903,40,Female,Marketing,Marketing Manager,13,0,0,5660,67900,2,4,3,No,4.6,Married,Business,Yes
1904,51,Female,Marketing,Marketing Manager,6,6,6,5030,60400,4,3,2,No,22.9,Married,Business,No
1905,42,Male,Sales,Sales Executive,0,0,0,3370,40400,3,3,3,No,11.3,Single,Other,No
1906,20,Female,Marketing,Marketing Manager,8,7,2,5180,62200,2,3,3,No,11.1,Divorced,HR,No
1907,38,Male,Sales,Sales Manager,1,0,0,4020,48200,3,3,4,No,15.8,Married,Engineering,No
1908,33,Female,Sales,Sales Manager,7,2,0,4950,59400,4,3,3,Yes,1.0,Married,Marketing,No
1909,29,Male,Customer Support,Support Associate,9,1,1,5180,62100,4,2,2,Yes,6.4,Married,Engineering,No
1910,20,Female,Finance,Accountant,6,2,1,6410,76900,2,3,3,No,16.4,Married,Engineering,No
1911,37,Male,Engineering,QA Engineer,4,4,0,7190,86300,2,2,2,No,14.2,Married,Business,Yes
1912,34,Female,Finance,Accountant,7,0,0,7040,84500,2,3,2,No,18.8,Divorced,Business,No
1913,41,Male,Finance,Financial Analyst,12,1,1,7900,94800,4,2,3,Yes,3.2,Married,Other,No
1914,41,Male,Engineering,Engineering Manager,10,1,1,8790,105500,2,1,3,Yes,22.9,Single,Engineering,Yes
1915,37,Male,Sales,Sales Executive,10,10,7,4320,51900,3,3,3,No,3.2,Married,Engineering,No
1916,50,Female,Engineering,Software Engineer,4,4,3,7370,88400,2,3,3,No,22.0,Married,Engineering,No
1917,33,Male,HR,Recruiter,5,0,0,5660,67900,4,4,4,Yes,7.0,Single,Marketing,No
1918,48,Male,Customer Support,Support Lead,6,5,2,5550,66600,4,3,2,No,15.2,Married,Other,No
1919,39,Male,Engineering,Engineering Manager,5,5,0,7940,95300,4,2,4,No,6.1,Married,HR,No
1920,41,Male,Customer Support,Support Associate,18,3,3,6480,77800,3,1,3,No,4.0,Divorced,Engineering,Yes
1921,40,Male,Finance,Accountant,8,1,0,6640,79700,2,3,2,No,1.0,Married,Business,Yes
1922,32,Male,Engineering,Senior Engineer,1,1,1,8010,96100,2,4,2,Yes,2.9,Single,Other,No
1923,28,Male,Customer Support,Support Manager,0,0,0,3930,47200,4,2,3,Yes,15.1,Single,Business,No
1924,44,Male,Sales,Account Manager,7,3,2,4620,55500,4,3,4,Yes,3.5,Single,Engineering,No
1925,41,Male,HR,Recruiter,17,3,0,5620,67400,3,4,2,No,1.3,Married,Other,No
1926,43,Female,Finance,Accountant,8,1,1,6960,83500,3,2,3,No,1.0,Married,Other,No
1927,51,Female,Engineering,Senior Engineer,9,1,1,10180,122100,3,3,2,No,1.0,Single,Engineering,No
1928,44,Male,Marketing,Marketing Associate,9,1,0,6250,75000,4,1,3,No,13.4,Divorced,Engineering,No
1929,37,Male,Sales,Sales Manager,2,0,0,4940,59300,3,3,2,No,4.0,Single,Marketing,No
1930,47,Female,Sales,Account Manager,15,6,3,6480,77800,4,2,3,No,6.0,Single,Engineering,Yes
1931,44,Female,HR,Recruiter,0,0,0,3710,44500,4,1,3,No,34.5,Single,HR,Yes
1932,36,Male,Finance,Finance Manager,17,5,3,7530,90400,3,2,3,No,2.6,Married,Engineering,No
1933,49,Male,Sales,Sales Executive,13,4,4,6460,77500,1,4,3,No,1.0,Single,Marketing,No
1934,34,Female,Sales,Sales Manager,4,0,0,5220,62600,3,2,3,No,11.1,Single,Business,No
1935,31,Male,Customer Support,Support Lead,0,0,0,4380,52600,3,3,3,Yes,7.2,Married,Business,Yes
1936,31,Male,Engineering,Engineering Manager,5,5,0,6570,78800,3,3,2,No,19.7,Single,Engineering,No
1937,47,Male,Engineering,Senior Engineer,7,1,1,9800,117600,2,2,4,No,9.2,Single,Business,No
1938,29,Female,Marketing,Marketing Associate,7,2,2,5200,62400,3,4,2,No,7.1,Married,Engineering,No
1939,23,Male,Marketing,Content Specialist,5,2,0,6220,74700,2,4,3,No,4.4,Married,Engineering,No
1940,47,Male,Finance,Finance Manager,12,1,0,5420,65000,3,1,2,No,5.5,Married,Business,No
1941,25,Male,Engineering,QA Engineer,3,0,0,7700,92400,1,3,3,Yes,17.0,Married,Engineering,Yes
1942,26,Female,Marketing,Marketing Associate,5,2,0,5650,67800,3,2,1,No,1.0,Married,Business,Yes
1943,20,Male,Sales,Account Manager,3,3,0,4380,52500,4,3,4,Yes,8.2,Married,HR,No
1944,36,Male,Customer Support,Support Lead,9,5,1,4960,59500,3,3,2,No,1.0,Single,HR,No
1945,34,Male,Engineering,Engineering Manager,10,2,1,7620,91400,4,4,4,No,19.2,Married,HR,No
1946,34,Male,Engineering,Engineering Manager,6,3,3,8670,104000,3,1,3,Yes,4.2,Divorced,Business,No
1947,37,Female,Engineering,Senior Engineer,6,2,2,7490,89900,4,4,4,No,9.7,Single,HR,No
1948,30,Male,Marketing,Marketing Manager,3,2,1,4040,48500,3,3,3,Yes,1.5,Married,Other,Yes
1949,35,Female,Engineering,QA Engineer,5,5,5,7470,89600,2,2,2,No,4.6,Divorced,HR,Yes
1950,25,Male,Finance,Finance Manager,4,0,0,6130,73600,1,3,3,No,4.3,Married,Business,No
1951,44,Male,Sales,Sales Manager,15,0,0,7370,88400,3,4,3,Yes,6.0,Divorced,HR,Yes
1952,47,Female,Sales,Sales Executive,6,0,0,4380,52500,2,3,2,Yes,2.0,Married,Other,Yes
1953,38,Male,Marketing,Content Specialist,10,0,0,6300,75600,2,3,3,No,3.4,Divorced,Other,No
1954,35,Male,Marketing,Content Specialist,6,1,0,5360,64300,4,3,4,Yes,1.0,Married,Engineering,No
1955,36,Male,Marketing,Marketing Manager,7,3,2,6080,72900,3,4,1,Yes,4.6,Married,Engineering,No
1956,28,Male,Sales,Sales Manager,0,0,0,4230,50800,4,2,3,No,8.1,Single,Engineering,No
1957,31,Male,Sales,Account Manager,4,3,3,3900,46800,3,2,3,Yes,12.3,Married,Engineering,Yes
1958,37,Male,Finance,Accountant,5,2,1,5680,68100,1,2,3,No,6.6,Married,Marketing,No
1959,39,Female,Marketing,Content Specialist,11,4,1,6640,79700,3,1,3,Yes,1.6,Single,Engineering,No
1960,41,Female,HR,HR Executive,3,0,0,4320,51900,3,2,4,No,4.1,Married,Business,Yes
1961,40,Female,Engineering,QA Engineer,0,0,0,7450,89400,1,2,3,No,5.5,Married,HR,Yes
1962,31,Female,Finance,Accountant,20,19,0,9820,117900,2,3,3,Yes,10.1,Married,Other,No
1963,41,Male,Finance,Accountant,13,2,0,7250,87000,1,4,2,No,7.4,Married,Engineering,No
1964,27,Male,Finance,Finance Manager,10,0,0,6450,77400,3,3,2,Yes,8.9,Single,Engineering,No
1965,27,Male,Engineering,Software Engineer,13,6,1,8780,105400,1,3,3,No,2.5,Married,HR,Yes
1966,32,Male,Sales,Sales Executive,1,1,0,5370,64400,3,1,3,Yes,2.4,Married,Engineering,Yes
1967,23,Male,Engineering,Software Engineer,10,10,2,8350,100200,3,4,3,No,3.2,Single,Engineering,No
1968,56,Male,Finance,Finance Manager,7,0,0,6180,74100,3,3,1,No,2.3,Married,Engineering,No
1969,32,Female,Engineering,QA Engineer,12,0,0,8740,104900,4,3,2,No,28.9,Single,Other,Yes
1970,39,Male,Finance,Finance Manager,10,0,0,6800,81600,4,3,3,No,1.7,Divorced,Business,No
1971,44,Female,Engineering,Senior Engineer,6,6,6,9540,114500,4,2,3,No,1.5,Single,Marketing,No
1972,26,Male,Finance,Finance Manager,14,0,0,6860,82300,1,4,3,No,19.4,Married,Marketing,Yes
1973,34,Male,Marketing,Marketing Associate,3,3,3,5400,64800,3,2,3,Yes,13.6,Single,Engineering,No
1974,28,Male,HR,HR Manager,3,0,0,4210,50500,3,3,3,No,4.0,Married,Business,No
1975,42,Female,Sales,Sales Manager,4,4,0,5820,69900,3,2,1,No,6.6,Single,Business,No
1976,20,Male,Marketing,Content Specialist,5,5,0,5380,64600,2,2,3,No,21.2,Married,Engineering,Yes
1977,34,Male,Marketing,Marketing Associate,3,3,0,5290,63500,2,4,3,No,3.4,Married,Business,No
1978,44,Male,Customer Support,Support Lead,10,0,0,4420,53100,3,2,1,Yes,3.6,Divorced,HR,No
1979,39,Male,Marketing,Content Specialist,4,4,3,5040,60500,3,4,1,No,13.3,Married,Engineering,No
1980,49,Female,Customer Support,Support Lead,8,6,2,3330,40000,1,1,4,No,8.7,Married,Business,Yes
1981,22,Male,Customer Support,Support Manager,4,4,2,3850,46200,4,3,3,No,10.1,Married,Business,No
1982,21,Male,Finance,Financial Analyst,4,0,0,5660,67900,3,4,3,No,1.9,Married,Marketing,No
1983,40,Female,Marketing,Marketing Manager,6,2,1,4390,52700,3,3,2,No,7.0,Divorced,Marketing,Yes
1984,41,Male,Engineering,QA Engineer,5,3,3,7390,88700,4,3,2,No,1.6,Married,Marketing,No
1985,35,Female,HR,Recruiter,4,3,3,5290,63500,3,3,3,No,1.0,Married,Other,No
1986,33,Male,Engineering,Senior Engineer,11,9,3,8070,96800,4,3,4,Yes,2.5,Single,Engineering,No
1987,49,Female,Sales,Sales Manager,8,0,0,5130,61600,3,1,3,No,4.4,Single,Business,No
1988,42,Male,Engineering,Software Engineer,0,0,0,6620,79500,3,4,2,No,1.4,Married,Engineering,No
1989,58,Male,Engineering,QA Engineer,4,0,0,8370,100400,4,2,4,No,21.1,Single,Marketing,No
1990,35,Female,Finance,Finance Manager,8,3,3,5740,68900,3,3,3,No,5.3,Married,Business,No
1991,39,Male,Engineering,Senior Engineer,8,2,0,8120,97400,2,3,4,No,11.8,Married,Business,No
1992,34,Female,Engineering,Senior Engineer,6,3,3,6580,79000,4,1,4,No,8.3,Single,Marketing,No
1993,22,Female,Marketing,Marketing Associate,8,8,0,5570,66800,3,1,2,Yes,22.5,Married,HR,No
1994,30,Female,HR,Recruiter,8,6,1,6130,73600,3,4,3,No,2.6,Married,Engineering,No
1995,47,Male,Customer Support,Support Lead,14,2,1,4420,53100,4,2,3,No,1.8,Single,Marketing,No
1996,21,Female,Engineering,QA Engineer,13,1,1,8960,107500,4,3,3,Yes,12.1,Married,Business,No
1997,20,Female,Finance,Financial Analyst,12,3,1,7320,87900,4,2,3,No,7.1,Married,Marketing,No
1998,39,Female,Engineering,Engineering Manager,4,4,4,6960,83500,4,4,3,Yes,5.4,Married,Business,No
1999,27,Female,Marketing,Marketing Manager,9,0,0,7030,84400,3,3,1,Yes,4.3,Married,Marketing,Yes
2000,49,Female,Finance,Finance Manager,12,4,0,6190,74300,4,4,3,No,6.2,Single,Engineering,No
2001,47,Male,Sales,Account Manager,12,1,1,7620,91400,1,4,2,No,6.9,Married,Business,Yes
2002,24,Male,Engineering,Software Engineer,17,4,0,9370,112400,3,2,3,No,1.0,Single,Business,No
2003,26,Male,Customer Support,Support Associate,2,2,2,3700,44400,4,4,3,Yes,2.5,Married,Business,No
2004,37,Female,Marketing,Marketing Associate,0,0,0,6040,72500,4,2,3,No,6.5,Married,Marketing,No
2005,25,Male,Customer Support,Support Associate,13,2,0,4380,52600,2,4,3,No,9.0,Divorced,Engineering,Yes
2006,43,Female,Marketing,Content Specialist,13,3,0,6290,75500,4,4,3,No,9.3,Divorced,Marketing,No
2007,22,Female,Engineering,QA Engineer,13,0,0,8780,105300,1,4,3,No,7.0,Divorced,Business,No
2008,20,Male,Sales,Sales Manager,8,6,0,6430,77200,4,4,2,Yes,12.4,Divorced,Engineering,No
2009,24,Male,Finance,Accountant,1,1,1,5080,60900,3,2,3,Yes,1.0,Married,Business,Yes
2010,32,Female,Engineering,Software Engineer,8,0,0,6900,82800,4,4,3,No,7.6,Married,Business,No
2011,57,Male,Engineering,Engineering Manager,8,2,0,8490,101900,1,4,3,No,17.5,Divorced,Marketing,No
2012,32,Male,Customer Support,Support Associate,6,2,2,3510,42100,4,3,3,Yes,6.9,Single,HR,Yes
2013,43,Female,Engineering,Engineering Manager,4,0,0,7380,88600,2,3,3,No,1.8,Single,Marketing,No
2014,36,Male,Sales,Account Manager,12,0,0,6710,80500,4,2,1,No,3.0,Married,Engineering,Yes
2015,46,Male,HR,Recruiter,12,0,0,6600,79200,4,3,3,No,12.5,Single,Other,Yes
2016,35,Male,Engineering,Engineering Manager,3,3,0,5200,62400,2,3,4,No,43.7,Married,HR,No
2017,40,Male,Marketing,Marketing Associate,7,1,0,5040,60500,1,4,4,Yes,4.2,Single,HR,Yes
2018,50,Male,Finance,Financial Analyst,5,1,1,5400,64800,2,4,3,Yes,5.4,Married,Engineering,No
2019,36,Female,Finance,Finance Manager,13,1,1,8380,100600,1,3,3,No,1.0,Married,Marketing,No
2020,20,Male,Engineering,Engineering Manager,0,0,0,5400,64800,3,2,3,No,5.2,Married,Other,No
2021,22,Female,Engineering,Senior Engineer,9,0,0,8620,103400,3,3,2,Yes,9.9,Divorced,Business,No
2022,44,Male,Finance,Financial Analyst,0,0,0,4200,50400,3,1,3,No,1.1,Married,Marketing,Yes
2023,40,Female,Customer Support,Support Manager,11,2,0,4240,50900,4,1,3,No,8.8,Single,Other,Yes
2024,21,Male,Customer Support,Support Lead,2,2,2,3580,43000,2,3,4,No,4.9,Single,HR,No
2025,20,Male,Sales,Sales Manager,0,0,0,5320,63900,1,4,3,No,1.2,Married,Other,Yes
2026,48,Male,Sales,Account Manager,2,2,0,4750,57000,3,4,4,No,21.3,Married,Other,Yes
2027,33,Male,Finance,Finance Manager,9,4,3,7060,84700,4,3,3,No,2.2,Married,Engineering,No
2028,26,Female,Sales,Sales Manager,10,5,1,5080,61000,4,4,2,No,6.5,Single,Marketing,No
2029,34,Female,Marketing,Marketing Manager,9,6,2,5640,67700,2,1,4,No,1.0,Married,Engineering,No
